Dataset,Model,ContaminationRate,ContaminationPercent,Repetition,Rows,ContaminatedRows,NoiseSD,CleanSAE,CleanSSE,CleanMAE,CleanRMSE,CleanMedianAbsoluteError,CleanR2,ContaminatedTrainingMAE,ContaminatedTrainingRMSE,PredictionRMSEFromCleanFit,StandardizedSlopeL2Shift
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,8,61,6,9,34.16822801,29.4676824,0.5601348855,0.6950372369,0.5275030704,-0.5478323169,0.8940586696,1.883212955,0.4309265389,0.8611642827
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,8,61,6,9,29.04804883,20.79093917,0.4761975217,0.5838108156,0.4712039948,-0.09207392397,0.8352112826,1.90895696,0.1549693994,0.2422923625
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,9,61,6,9,54.78148946,69.12795094,0.8980572043,1.064539852,0.8504294132,-2.631044852,1.781728454,3.994450104,0.9142570857,1.667407157
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,9,61,6,9,28.9741791,20.97634909,0.4749865427,0.5864081985,0.4590547264,-0.101812846,1.419100959,4.075485091,0.1452646301,0.2590002951
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,10,61,6,9,46.67771684,51.02715992,0.7652084728,0.9146096535,0.6932372592,-1.680274821,1.435873261,2.781175477,0.7342559088,0.8216901017
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,10,61,6,9,28.77005963,19.73368645,0.4716403218,0.5687732909,0.4377654566,-0.036540207,1.229763891,2.858473465,0.1016448164,0.1426187645
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,11,61,6,9,57.03875914,85.36793695,0.9350616253,1.182993819,0.8517104555,-3.484073428,1.636222611,3.391576316,1.049807267,1.547586888
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,11,61,6,9,28.56473175,18.35389386,0.468274291,0.5485284915,0.4616534741,0.03593537903,1.283313291,3.538343808,0.1113307171,0.1387017776
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,12,61,6,9,46.13026814,49.47216534,0.7562339039,0.9005659909,0.72789588,-1.598596499,1.200856874,2.259559496,0.7166868391,1.436856867
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,12,61,6,9,29.54748614,22.64300097,0.4843850186,0.6092591707,0.4631608133,-0.1893561283,1.027092305,2.317840305,0.1917119114,0.3856813882
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,13,61,6,9,32.45136816,24.14581704,0.5319896419,0.6291526574,0.5085237745,-0.2682937,1.015270243,2.162768972,0.3137737842,0.476645045
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,13,61,6,9,29.04976267,20.45006139,0.4762256175,0.5790051019,0.4108400486,-0.0741688292,0.9725011308,2.175203817,0.1508587761,0.2810006193
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,14,61,6,9,41.34895416,44.14680813,0.6778517075,0.8507162665,0.5905845816,-1.318874467,1.102429894,2.466862223,0.6529464659,1.021648386
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,14,61,6,9,28.97721167,20.06988938,0.4750362569,0.5735979254,0.4436776285,-0.05419974873,0.9628176226,2.519204421,0.1206029205,0.1501260917
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,15,61,6,9,33.10082499,24.44557887,0.5426364753,0.6330459656,0.5012803922,-0.2840391201,1.074830708,2.760237089,0.3215091226,0.188690581
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,15,61,6,9,28.82698868,19.88569159,0.4725735849,0.5709596694,0.4642914076,-0.04452449552,1.021635048,2.777522393,0.1181357967,0.1788408139
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,16,61,6,9,35.94030003,34.13087519,0.5891852465,0.7480123957,0.4589834303,-0.7927732121,0.8851335504,1.570198146,0.511999478,0.839755468
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,16,61,6,9,29.14786919,21.16869725,0.4778339212,0.5890906753,0.4588265759,-0.1119162092,0.82966158,1.597114622,0.1277110247,0.2317872622
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,17,61,6,9,36.83835073,33.57845687,0.603907389,0.7419343003,0.5784022939,-0.7637566466,0.9132683798,1.65380577,0.5030779536,0.9294750551
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,17,61,6,9,29.40286991,20.01969663,0.4820142609,0.5728802214,0.4960244648,-0.05156330259,0.833871779,1.698736566,0.2137131259,0.377219508
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,18,61,6,9,34.11223935,30.73703359,0.5592170385,0.7098491365,0.4610858724,-0.6145068104,1.374903721,3.123891589,0.4544301023,0.7662726992
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,18,61,6,9,28.56271186,19.00059897,0.4682411781,0.5581086175,0.4550847458,0.001966265186,1.298007474,3.157167844,0.06930686968,0.1291526692
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,19,61,6,9,44.54436643,46.15619472,0.7302355152,0.8698614429,0.6871948027,-1.424420382,1.06995692,1.749614994,0.6777018896,0.9511836264
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,19,61,6,9,28.67365391,18.39243732,0.4700599002,0.5491041485,0.4745343718,0.03391082849,0.9043686115,1.858589487,0.1200376176,0.1159611193
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,20,61,6,9,49.82855295,58.90191214,0.8168615238,0.9826520834,0.7404035464,-2.093907485,1.230634626,2.073723193,0.8174509394,1.036404221
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,20,61,6,9,29.59864331,20.54367607,0.4852236608,0.5803288506,0.4878012479,-0.07908607449,1.023068774,2.166361601,0.2047725785,0.3524965237
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,21,61,6,9,31.29842199,23.8996228,0.5130888851,0.6259369737,0.4793256735,-0.255361994,1.13909953,2.496807394,0.3072751478,0.5327745186
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,21,61,6,9,28.51785714,18.94186791,0.4675058548,0.5572453901,0.4226190476,0.005051197996,1.103469933,2.510862735,0.04319736375,0.07465992657
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,22,61,6,9,55.58181542,80.5773998,0.911177302,1.149321965,0.7467155338,-3.232443588,1.642652851,3.322967533,1.011712361,1.981611667
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,22,61,6,9,28.77581121,20.15417687,0.47173461,0.5748011327,0.467920354,-0.05862707008,1.341309696,3.42707484,0.1159912908,0.2066979406
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,23,61,6,9,47.08024398,52.26167748,0.7718072783,0.9256072662,0.7176167429,-1.745119628,1.493796588,3.204259335,0.7479102436,1.455877833
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,23,61,6,9,28.83892582,19.68606489,0.4727692757,0.5680865913,0.4612337144,-0.03403881641,1.235279402,3.304828806,0.09086397359,0.1700694482
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,24,61,6,9,47.85057415,56.81225283,0.7844356418,0.9650639393,0.7145976419,-1.98414513,1.582935525,3.394550758,0.796221909,1.386090202
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,24,61,6,9,28.91690489,19.59999541,0.4740476211,0.5668433648,0.4956679019,-0.02951789368,1.352244104,3.464798373,0.1300415026,0.2142003061
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,25,61,6,9,37.79737021,37.02905255,0.6196290199,0.7791236412,0.5546264381,-0.9450041378,1.467274134,3.510549188,0.5564661442,0.8839210922
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,25,61,6,9,28.77924657,19.09482798,0.4717909274,0.5594908104,0.4694080194,-0.002983249131,1.338607403,3.544925572,0.1082927601,0.1853122062
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,26,61,6,9,44.03925672,48.78143477,0.7219550282,0.8942570391,0.5430974665,-1.562314884,1.578684646,4.461733708,0.7087429529,1.30775702
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,26,61,6,9,28.63834012,18.65572422,0.4694809856,0.5530203835,0.4476960285,0.02008130628,1.371250009,4.512220116,0.1329464761,0.244957294
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,27,61,6,9,55.09456854,83.22113946,0.9031896482,1.16802439,0.7229305306,-3.371309809,1.578214154,3.049109179,1.032909433,1.909638956
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,27,61,6,9,28.64600533,19.0350501,0.4696066447,0.5586143587,0.4629161119,0.0001566696668,1.288516325,3.18757267,0.07297140578,0.1062006262
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,28,61,6,9,45.68901815,52.56852941,0.7490002976,0.9283206184,0.6139087787,-1.761237466,1.414424082,3.144950956,0.75126566,1.125004823
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,28,61,6,9,28.77581121,20.15417687,0.47173461,0.5748011327,0.467920354,-0.05862707008,1.169529121,3.207112029,0.1159912908,0.2066979406
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,29,61,6,9,36.11565885,30.56309273,0.5920599811,0.7078377689,0.5169562571,-0.6053703169,1.337111907,3.15737054,0.4512817616,0.7463620877
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,29,61,6,9,28.51596825,19.19343571,0.4674748894,0.5609335853,0.4571746032,-0.008162761753,1.258409971,3.187606117,0.05603177659,0.0914916209
Hawkins-Bradu-Kass (HBK),OLS,0.1,10,30,61,6,9,34.27789565,31.84105469,0.5619327156,0.7224849501,0.5012918455,-0.6724971034,1.009210766,2.043645345,0.4739255474,0.7178374154
Hawkins-Bradu-Kass (HBK),LAD,0.1,10,30,61,6,9,28.70603015,19.16092927,0.4705906582,0.560458379,0.4130653266,-0.006455314157,0.9472829524,2.089133485,0.1060540717,0.1736228915
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,1,61,12,9,48.19932698,60.37215533,0.7901529013,0.9948404216,0.6510972028,-2.171134119,1.860987554,3.354579887,0.8320627294,1.454288404
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,1,61,12,9,28.74783446,19.01614442,0.4712759747,0.5583368808,0.4569778633,0.001149717911,1.624136503,3.439180617,0.1053158183,0.1906695882
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,2,61,12,9,60.76255525,95.68257866,0.9961074632,1.252424394,0.8280821467,-4.02586479,2.142461222,3.613553625,1.127469638,2.145781699
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,2,61,12,9,29.08181176,21.57658943,0.4767510124,0.5947390863,0.4677218768,-0.1333413314,1.868186274,3.728711111,0.1572107382,0.302957984
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,3,61,12,9,38.27724599,36.61993952,0.6274958359,0.774807639,0.4724946898,-0.923514889,2.334844863,4.705686363,0.5504069392,1.161232334
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,3,61,12,9,28.85573743,20.35590213,0.4730448758,0.5776705926,0.4539130435,-0.06922297891,2.201201415,4.75772266,0.1248898296,0.2117410838
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,4,61,12,9,83.35997354,149.8237541,1.366556943,1.567203597,1.374229026,-6.869707744,2.359245212,4.093664616,1.469267857,2.911833516
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,4,61,12,9,30.34888949,23.63646289,0.4975227785,0.6224813235,0.4488687298,-0.2415391418,1.796364526,4.258803091,0.2960448862,0.5437009929
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,5,61,12,9,56.77272531,81.41388729,0.930700415,1.155272215,0.7934732442,-3.276381295,2.471808327,4.736055666,1.018466893,2.073793861
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,5,61,12,9,28.68133167,18.43305632,0.4701857651,0.5497101519,0.4663658992,0.03177725734,2.174239285,4.840252667,0.1384192038,0.171993296
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,6,61,12,9,43.26340432,44.86709711,0.7092361364,0.8576282308,0.642570475,-1.35670868,1.699339707,3.524863041,0.6619268113,1.195852364
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,6,61,12,9,29.93762811,21.65411043,0.4907807887,0.5958065264,0.4740849195,-0.1374132334,1.583522494,3.563932806,0.3049008967,0.4997938326
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,7,61,12,9,82.242465,146.1645264,1.348237131,1.547946956,1.302226114,-6.677501559,2.393280743,3.865107712,1.448710012,3.006960783
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,7,61,12,9,29.56634542,22.07493194,0.4846941873,0.6015680595,0.4379660157,-0.1595174875,1.816963768,4.062834568,0.2696467482,0.4486992399
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,8,61,12,9,48.33617602,56.41201489,0.7923963282,0.9616585305,0.685079886,-1.963122058,1.684230087,3.318065104,0.7920909358,1.181243425
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,8,61,12,9,29.00924121,19.30034489,0.4755613313,0.5624936414,0.4901496693,-0.01377831995,1.452851812,3.385945897,0.1446174873,0.2680727075
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,9,61,12,9,88.32227052,183.0254616,1.447906074,1.732171298,1.462056257,-8.613675094,2.943909449,5.183118087,1.644091946,2.185640456
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,9,61,12,9,30.88633954,23.24664345,0.5063334351,0.6173269114,0.4874954684,-0.2210633161,2.342580677,5.377940128,0.2367272383,0.3948757396
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,10,61,12,9,64.2489135,107.7499979,1.053260877,1.329057338,0.8759268848,-4.65972331,2.351778233,4.201929247,1.212029014,1.909119569
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,10,61,12,9,29.14710958,20.91757603,0.4778214685,0.5855861017,0.4594132873,-0.09872570702,1.971579733,4.333577214,0.1629897077,0.2511660835
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,11,61,12,9,34.16725649,26.07461874,0.5601189589,0.65379872,0.5161838023,-0.3696067778,1.502354458,2.926838979,0.3606572994,0.6512979591
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,11,61,12,9,28.83769617,18.59117573,0.4727491176,0.5520628339,0.4800618477,0.02347180837,1.423946999,2.949005217,0.1550034617,0.2843381974
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,12,61,12,9,41.4137992,46.12495593,0.678914741,0.8695670293,0.5587491515,-1.422779519,1.608648615,3.006790441,0.6773239548,1.247656513
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,12,61,12,9,28.51749575,19.0248534,0.4674999303,0.5584647192,0.4348001701,0.0006922661941,1.482253323,3.058806284,0.04095934076,0.07408507744
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,13,61,12,9,33.90370295,27.84959345,0.5557984091,0.6756853649,0.5674065662,-0.4628398722,1.531517718,2.741568636,0.3989631983,0.6250438055
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,13,61,12,9,28.51596825,19.19343571,0.4674748894,0.5609335853,0.4571746032,-0.008162761753,1.44210563,2.767024327,0.05603177659,0.0914916209
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,14,61,12,9,76.83792861,133.8296727,1.259638174,1.48119177,1.12735445,-6.029595663,2.469569639,3.845208524,1.377152854,2.299765113
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,14,61,12,9,29.03942559,20.69276967,0.4760561572,0.582430882,0.4597911227,-0.08691743001,1.987215866,4.03532356,0.1433756539,0.2429618745
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,15,61,12,9,72.84009722,141.1186111,1.194099954,1.520993049,0.8910060292,-6.412457617,1.962013221,3.410847574,1.419873507,2.751546538
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,15,61,12,9,28.89445069,19.24925778,0.4736795196,0.5617487008,0.5353580802,-0.01109489573,1.537331548,3.66453645,0.1312674222,0.1962829521
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,16,61,12,9,46.20888567,54.60421558,0.7575227159,0.9461242387,0.6555133403,-1.868164804,2.155329258,3.866944897,0.7731571615,1.44136741
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,16,61,12,9,30.30123264,22.24422426,0.4967415188,0.6038703621,0.5303768773,-0.1684098096,1.969089441,3.913003374,0.2976484937,0.572664513
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,17,61,12,9,37.30032251,35.34109617,0.611480697,0.7611584804,0.4961297101,-0.8563418061,1.694026468,3.409227953,0.5310208598,1.007293324
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,17,61,12,9,29.04414834,19.88984544,0.4761335794,0.5710192992,0.4529071934,-0.04474268241,1.606976948,3.439655829,0.1629022283,0.3180071906
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,18,61,12,9,44.92062161,49.38543949,0.7364036329,0.8997762882,0.6159184912,-1.594041099,1.97062064,3.537935707,0.7156942714,0.756531598
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,18,61,12,9,28.69046504,18.41617713,0.4703354924,0.549458409,0.4746403479,0.03266386076,1.802926591,3.603050752,0.1242674388,0.1201214802
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,19,61,12,9,75.59028019,143.8440626,1.239184921,1.535610428,0.9972458773,-6.555615866,2.517389713,4.056964158,1.435520919,2.528595826
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,19,61,12,9,28.92048839,19.38301022,0.474106367,0.5636969628,0.4307325789,-0.0181204348,2.047597042,4.340467871,0.1627517969,0.2896741859
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,20,61,12,9,31.71874563,23.99001979,0.5199794365,0.6271196161,0.4923161413,-0.2601102254,1.068264283,1.895652536,0.3096771451,0.4924664159
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,20,61,12,9,29.43068479,20.36400722,0.4824702424,0.5777855864,0.458625196,-0.06964871021,1.021590697,1.919344955,0.1726498665,0.268292906
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,21,61,12,9,50.56896087,65.04579331,0.8289993585,1.032629886,0.6553799541,-2.416623662,2.062144669,4.040285269,0.8768953197,1.688535211
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,21,61,12,9,28.63246136,19.28376736,0.4693846124,0.5622520198,0.4744946492,-0.01290756103,1.792140758,4.117668079,0.07191240487,0.1428186197
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,22,61,12,9,62.90638023,91.58937031,1.031252135,1.225342845,0.8975570519,-3.810863146,1.917229729,3.327082885,1.097308529,2.236976471
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,22,61,12,9,29.73656987,21.92246153,0.487484752,0.59948696,0.4373865699,-0.1515087601,1.606308206,3.482900675,0.2741083111,0.394719526
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,23,61,12,9,41.92195952,42.95670838,0.687245238,0.8391712186,0.6127701259,-1.256362769,2.028515061,4.600825562,0.6378316827,1.165614251
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,23,61,12,9,28.89621382,19.39470556,0.4737084232,0.5638669992,0.4622937051,-0.01873474949,1.833044087,4.657727287,0.1147476524,0.1467222521
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,24,61,12,9,62.1404509,93.66941789,1.018695916,1.239178852,0.8952564507,-3.920120631,2.346986913,4.081520972,1.112737682,1.915881399
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,24,61,12,9,29.80580271,19.24146717,0.4886197165,0.5616350131,0.4922308188,-0.01068568287,2.03782225,4.208143791,0.2094636617,0.2369197997
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,25,61,12,9,45.83532932,51.44431525,0.7513988413,0.9183405851,0.7090235452,-1.702186503,2.000682249,3.965462994,0.7388980658,1.310286347
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,25,61,12,9,29.01264243,21.26093181,0.475617089,0.5903726498,0.456104178,-0.1167609618,1.819903349,4.015741549,0.1474234051,0.2927958836
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,26,61,12,9,38.65409257,37.91212205,0.6336736488,0.7883591805,0.5144420651,-0.9913886309,2.145641463,4.751680133,0.5693251433,0.9079654547
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,26,61,12,9,29.00187469,19.83591859,0.4754405687,0.5702446785,0.4461766157,-0.04191009722,2.030312385,4.770737224,0.1639740141,0.3181878118
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,27,61,12,9,66.92244224,98.85428585,1.097089217,1.273012986,1.035153046,-4.192463263,2.301772245,4.332205604,1.150296911,2.065293211
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,27,61,12,9,28.63782805,18.95462734,0.4694725911,0.5574330415,0.4382503771,0.004380990775,1.978821458,4.467818948,0.06948642859,0.1138356639
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,28,61,12,9,35.27056393,31.48783393,0.578205966,0.7184664216,0.4474385912,-0.6539436761,1.902764248,3.883004571,0.4677765708,0.8391724593
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,28,61,12,9,28.60345487,18.2798441,0.4689090962,0.5474208394,0.4594382541,0.03982494923,1.826423043,3.911518122,0.1225702968,0.1676340645
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,29,61,12,9,68.84693462,96.4355089,1.128638272,1.257342428,1.144088517,-4.065413532,2.134512136,3.438986983,1.132930229,0.3061607549
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,29,61,12,9,30.18729184,21.74608401,0.4948736366,0.5970704988,0.4086499596,-0.1422442779,1.727920992,3.57349736,0.2755697772,0.2845677862
Hawkins-Bradu-Kass (HBK),OLS,0.2,20,30,61,12,9,92.80818933,215.5109346,1.521445727,1.879618616,1.320023447,-10.32002119,2.653454283,4.137762211,1.798773766,2.740331211
Hawkins-Bradu-Kass (HBK),LAD,0.2,20,30,61,12,9,28.82560241,19.50045716,0.4725508592,0.5654021804,0.4268072289,-0.02428950398,2.01454569,4.471241561,0.1041678568,0.1465676489
Synthetic OLS-LAD,OLS,0,0,1,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,1,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,2,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,2,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,3,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,3,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,4,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,4,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,5,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,5,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,6,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,6,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,7,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,7,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,8,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,8,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,9,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,9,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,10,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,10,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,11,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,11,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,12,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,12,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,13,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,13,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,14,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,14,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,15,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,15,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,16,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,16,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,17,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,17,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,18,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
