Dataset,Model,ContaminationRate,Repetition,Term,Estimate,CleanReferenceEstimate,EstimateShift,RobustStandardizedEstimate,CleanRobustStandardizedEstimate
Boston Housing,OLS,0.1,15,PTRATIO,-1.336958909,-0.7292660368,-0.6076928723,-0.4650291858,-0.2536577519
Boston Housing,OLS,0.1,15,LSTAT,-0.3552701366,-0.3438291921,-0.01144094452,-0.4628809461,-0.4479745561
Boston Housing,LAD,0.1,15,Intercept,12.47127355,19.99811558,-7.526842032,,
Boston Housing,LAD,0.1,15,CRIM,-0.5329953806,-0.5296923671,-0.003303013494,-0.2903411228,-0.2885418564
Boston Housing,LAD,0.1,15,ZN,0.02118191475,0.01126306491,0.009918849838,0.003069842717,0.001632328248
Boston Housing,LAD,0.1,15,INDUS,-0.0593343786,-0.06155568763,0.002221309035,-0.1052540281,-0.1091944372
Boston Housing,LAD,0.1,15,CHAS,2.468054832,2.310981356,0.1570734758,0.3576891061,0.3349248342
Boston Housing,LAD,0.1,15,NOX,-7.722380968,-9.575947657,1.853566689,-0.1611627332,-0.1998458642
Boston Housing,LAD,0.1,15,RM,5.306554615,4.976903745,0.3296508701,0.4698992565,0.4407084331
Boston Housing,LAD,0.1,15,AGE,-0.04990159497,-0.02865206404,-0.02124953093,-0.3290612422,-0.1889375237
Boston Housing,LAD,0.1,15,DIS,-0.9662066308,-0.9501396515,-0.01606697933,-0.3419251234,-0.3362392755
Boston Housing,LAD,0.1,15,RAD,0.1824086186,0.2509050572,-0.06849643863,0.5287206335,0.7272610354
Boston Housing,LAD,0.1,15,TAX,-0.003735925003,-0.00724174151,0.003505816507,-0.2068294712,-0.4009196025
Boston Housing,LAD,0.1,15,PTRATIO,-0.4872315003,-0.7035817153,0.216350215,-0.1694718262,-0.2447240749
Boston Housing,LAD,0.1,15,LSTAT,-0.2402943274,-0.3016570272,0.06136269975,-0.313079131,-0.3930285035
Boston Housing,OLS,0.1,16,Intercept,62.1338281,25.76502072,36.36880738,,
Boston Housing,OLS,0.1,16,CRIM,-0.8665256681,-0.3981416199,-0.4683840482,-0.4720266714,-0.2168815888
Boston Housing,OLS,0.1,16,ZN,0.05987413784,-0.01028855598,0.07016269383,0.008677411281,-0.00149109507
Boston Housing,OLS,0.1,16,INDUS,0.8576022054,-0.08386181448,0.9414640198,1.521311738,-0.1487635666
Boston Housing,OLS,0.1,16,CHAS,-3.432215326,2.009809016,-5.442024342,-0.4974225111,0.291276669
Boston Housing,OLS,0.1,16,NOX,-6.756060215,-14.50118331,7.745123094,-0.1409960393,-0.3026333908
Boston Housing,OLS,0.1,16,RM,3.486049692,4.782367,-1.296317308,0.3086922263,0.4234820633
Boston Housing,OLS,0.1,16,AGE,-0.06434011881,-0.02203910644,-0.04230101237,-0.424271798,-0.1453303396
Boston Housing,OLS,0.1,16,DIS,-1.263848334,-0.979784906,-0.2840634284,-0.4472557772,-0.3467302585
Boston Housing,OLS,0.1,16,RAD,0.949456732,0.2896341815,0.6598225505,2.752048499,0.8395193667
Boston Housing,OLS,0.1,16,TAX,-0.07208292687,-0.0102149664,-0.06186796047,-3.99067798,-0.565524227
Boston Housing,OLS,0.1,16,PTRATIO,-1.605653765,-0.7292660368,-0.8763877282,-0.5584882661,-0.2536577519
Boston Housing,OLS,0.1,16,LSTAT,-0.5432939769,-0.3438291921,-0.1994647848,-0.7078569352,-0.4479745561
Boston Housing,LAD,0.1,16,Intercept,22.59358582,19.99811558,2.595470238,,
Boston Housing,LAD,0.1,16,CRIM,-0.4703202905,-0.5296923671,0.05937207654,-0.2561998212,-0.2885418564
Boston Housing,LAD,0.1,16,ZN,0.02384185678,0.01126306491,0.01257879187,0.003455341562,0.001632328248
Boston Housing,LAD,0.1,16,INDUS,0.01777294506,-0.06155568763,0.07932863269,0.03152765906,-0.1091944372
Boston Housing,LAD,0.1,16,CHAS,2.503130881,2.310981356,0.1921495251,0.3627725915,0.3349248342
Boston Housing,LAD,0.1,16,NOX,-8.625791237,-9.575947657,0.9501564207,-0.1800165128,-0.1998458642
Boston Housing,LAD,0.1,16,RM,4.283247687,4.976903745,-0.6936560581,0.3792846865,0.4407084331
Boston Housing,LAD,0.1,16,AGE,-0.02079511921,-0.02865206404,0.007856944828,-0.1371272354,-0.1889375237
Boston Housing,LAD,0.1,16,DIS,-0.7974477612,-0.9501396515,0.1526918903,-0.2822040498,-0.3362392755
Boston Housing,LAD,0.1,16,RAD,0.2093926982,0.2509050572,-0.04151235896,0.6069353572,0.7272610354
Boston Housing,LAD,0.1,16,TAX,-0.007305582389,-0.00724174151,-6.384087832e-05,-0.4044539815,-0.4009196025
Boston Housing,LAD,0.1,16,PTRATIO,-0.6841908945,-0.7035817153,0.01939082078,-0.2379794416,-0.2447240749
Boston Housing,LAD,0.1,16,LSTAT,-0.3848118711,-0.3016570272,-0.08315484387,-0.5013708291,-0.3930285035
Boston Housing,OLS,0.1,17,Intercept,-14.55110321,25.76502072,-40.31612393,,
Boston Housing,OLS,0.1,17,CRIM,0.01927013257,-0.3981416199,0.4174117525,0.01049711147,-0.2168815888
Boston Housing,OLS,0.1,17,ZN,-0.30968443,-0.01028855598,-0.299395874,-0.04488180145,-0.00149109507
Boston Housing,OLS,0.1,17,INDUS,0.1713890867,-0.08386181448,0.2552509011,0.3040293363,-0.1487635666
Boston Housing,OLS,0.1,17,CHAS,6.423231121,2.009809016,4.413422105,0.930903061,0.291276669
Boston Housing,OLS,0.1,17,NOX,-46.4045208,-14.50118331,-31.90333749,-0.9684421731,-0.3026333908
Boston Housing,OLS,0.1,17,RM,10.19051773,4.782367,5.408150731,0.9023777295,0.4234820633
Boston Housing,OLS,0.1,17,AGE,-0.1081402596,-0.02203910644,-0.08610115312,-0.713098813,-0.1453303396
Boston Housing,OLS,0.1,17,DIS,0.1326941455,-0.979784906,1.112479051,0.04695834268,-0.3467302585
Boston Housing,OLS,0.1,17,RAD,-0.8256155776,0.2896341815,-1.115249759,-2.393088631,0.8395193667
Boston Housing,OLS,0.1,17,TAX,0.05101466083,-0.0102149664,0.06122962724,2.824289919,-0.565524227
Boston Housing,OLS,0.1,17,PTRATIO,-0.4173586324,-0.7292660368,0.3119074044,-0.14516822,-0.2536577519
Boston Housing,OLS,0.1,17,LSTAT,-0.01712393756,-0.3438291921,0.3267052546,-0.02231075343,-0.4479745561
Boston Housing,LAD,0.1,17,Intercept,11.00090626,19.99811558,-8.997209327,,
Boston Housing,LAD,0.1,17,CRIM,-0.4875335677,-0.5296923671,0.04215879941,-0.265576492,-0.2885418564
Boston Housing,LAD,0.1,17,ZN,-0.009178525037,0.01126306491,-0.02044158995,-0.00133022102,0.001632328248
Boston Housing,LAD,0.1,17,INDUS,-0.111240343,-0.06155568763,-0.0496846554,-0.1973306955,-0.1091944372
Boston Housing,LAD,0.1,17,CHAS,2.712292147,2.310981356,0.4013107912,0.3930858185,0.3349248342
Boston Housing,LAD,0.1,17,NOX,-8.970264034,-9.575947657,0.6056836235,-0.1872055103,-0.1998458642
Boston Housing,LAD,0.1,17,RM,5.73808463,4.976903745,0.7611808849,0.508111552,0.4407084331
Boston Housing,LAD,0.1,17,AGE,-0.04143313337,-0.02865206404,-0.01278106933,-0.2732184881,-0.1889375237
Boston Housing,LAD,0.1,17,DIS,-0.9848916171,-0.9501396515,-0.03475196565,-0.3485374421,-0.3362392755
Boston Housing,LAD,0.1,17,RAD,0.1571972721,0.2509050572,-0.09370778507,0.455644267,0.7272610354
Boston Housing,LAD,0.1,17,TAX,-0.002799897203,-0.00724174151,0.004441844308,-0.1550088017,-0.4009196025
Boston Housing,LAD,0.1,17,PTRATIO,-0.482270249,-0.7035817153,0.2213114663,-0.1677461736,-0.2447240749
Boston Housing,LAD,0.1,17,LSTAT,-0.2901623187,-0.3016570272,0.01149470845,-0.3780520646,-0.3930285035
Boston Housing,OLS,0.1,18,Intercept,66.99606274,25.76502072,41.23104202,,
Boston Housing,OLS,0.1,18,CRIM,1.144232843,-0.3981416199,1.542374463,0.6233034291,-0.2168815888
Boston Housing,OLS,0.1,18,ZN,0.1435121393,-0.01028855598,0.1538006952,0.02079886076,-0.00149109507
Boston Housing,OLS,0.1,18,INDUS,0.01196140448,-0.08386181448,0.09582321896,0.02121849143,-0.1487635666
Boston Housing,OLS,0.1,18,CHAS,2.835002526,2.009809016,0.8251935097,0.4108699312,0.291276669
Boston Housing,OLS,0.1,18,NOX,-21.54839403,-14.50118331,-7.047210726,-0.4497056146,-0.3026333908
Boston Housing,OLS,0.1,18,RM,3.281610545,4.782367,-1.500756455,0.2905889918,0.4234820633
Boston Housing,OLS,0.1,18,AGE,-0.03296508452,-0.02203910644,-0.01092597808,-0.2173784559,-0.1453303396
Boston Housing,OLS,0.1,18,DIS,-2.696922728,-0.979784906,-1.717137822,-0.9543979589,-0.3467302585
Boston Housing,OLS,0.1,18,RAD,0.1567097242,0.2896341815,-0.1329244573,0.4542310846,0.8395193667
Boston Housing,OLS,0.1,18,TAX,-0.03781428088,-0.0102149664,-0.02759931447,-2.093486275,-0.565524227
Boston Housing,OLS,0.1,18,PTRATIO,-1.180649916,-0.7292660368,-0.4513838791,-0.4106608403,-0.2536577519
Boston Housing,OLS,0.1,18,LSTAT,-0.7017942775,-0.3438291921,-0.3579650854,-0.9143667471,-0.4479745561
Boston Housing,LAD,0.1,18,Intercept,21.35463524,19.99811558,1.356519653,,
Boston Housing,LAD,0.1,18,CRIM,-0.4296086795,-0.5296923671,0.1000836876,-0.2340227906,-0.2885418564
Boston Housing,LAD,0.1,18,ZN,0.002290077928,0.01126306491,-0.008972986983,0.0003318953519,0.001632328248
Boston Housing,LAD,0.1,18,INDUS,-0.08288236869,-0.06155568763,-0.02132668106,-0.1470261149,-0.1091944372
Boston Housing,LAD,0.1,18,CHAS,2.801670575,2.310981356,0.4906892192,0.4060392138,0.3349248342
Boston Housing,LAD,0.1,18,NOX,-11.23245978,-9.575947657,-1.656512126,-0.234416552,-0.1998458642
Boston Housing,LAD,0.1,18,RM,4.802421451,4.976903745,-0.1744822944,0.4252578995,0.4407084331
Boston Housing,LAD,0.1,18,AGE,-0.02293059137,-0.02865206404,0.005721472669,-0.1512089721,-0.1889375237
Boston Housing,LAD,0.1,18,DIS,-0.8627473401,-0.9501396515,0.08739231141,-0.3053125297,-0.3362392755
Boston Housing,LAD,0.1,18,RAD,0.2089253338,0.2509050572,-0.04197972341,0.6055806776,0.7272610354
Boston Housing,LAD,0.1,18,TAX,-0.005083072483,-0.00724174151,0.002158669027,-0.2814106795,-0.4009196025
Boston Housing,LAD,0.1,18,PTRATIO,-0.7057512181,-0.7035817153,-0.002169502833,-0.2454786846,-0.2447240749
Boston Housing,LAD,0.1,18,LSTAT,-0.3383142599,-0.3016570272,-0.03665723268,-0.4407891589,-0.3930285035
Boston Housing,OLS,0.1,19,Intercept,-0.9704709485,25.76502072,-26.73549167,,
Boston Housing,OLS,0.1,19,CRIM,-0.4759536017,-0.3981416199,-0.07781198178,-0.2592684818,-0.2168815888
Boston Housing,OLS,0.1,19,ZN,-0.1755070665,-0.01028855598,-0.1652185105,-0.02543580674,-0.00149109507
Boston Housing,OLS,0.1,19,INDUS,-0.3388023337,-0.08386181448,-0.2549405192,-0.6010058789,-0.1487635666
Boston Housing,OLS,0.1,19,CHAS,3.51871275,2.009809016,1.508903734,0.5099583695,0.291276669
Boston Housing,OLS,0.1,19,NOX,18.72165037,-14.50118331,33.22283368,0.3907127034,-0.3026333908
Boston Housing,OLS,0.1,19,RM,5.140457355,4.782367,0.3580903553,0.4551912238,0.4234820633
Boston Housing,OLS,0.1,19,AGE,-0.02861354341,-0.02203910644,-0.006574436963,-0.1886835109,-0.1453303396
Boston Housing,OLS,0.1,19,DIS,1.962025789,-0.979784906,2.941810695,0.6943296481,-0.3467302585
Boston Housing,OLS,0.1,19,RAD,-0.298409089,0.2896341815,-0.5880432705,-0.864953881,0.8395193667
Boston Housing,OLS,0.1,19,TAX,0.04165566447,-0.0102149664,0.05187063087,2.306154178,-0.565524227
Boston Housing,OLS,0.1,19,PTRATIO,-1.312328542,-0.7292660368,-0.5830625052,-0.4564621016,-0.2536577519
Boston Housing,OLS,0.1,19,LSTAT,-0.7241008331,-0.3438291921,-0.380271641,-0.9434299261,-0.4479745561
Boston Housing,LAD,0.1,19,Intercept,22.41034186,19.99811558,2.412226282,,
Boston Housing,LAD,0.1,19,CRIM,-0.5262963382,-0.5296923671,0.003396028853,-0.2866919214,-0.2885418564
Boston Housing,LAD,0.1,19,ZN,0.02231919514,0.01126306491,0.01105613023,0.003234665962,0.001632328248
Boston Housing,LAD,0.1,19,INDUS,-0.02027689399,-0.06155568763,0.04127879364,-0.03596944673,-0.1091944372
Boston Housing,LAD,0.1,19,CHAS,2.028304132,2.310981356,-0.2826772241,0.2939571206,0.3349248342
Boston Housing,LAD,0.1,19,NOX,-7.996884807,-9.575947657,1.579062851,-0.166891509,-0.1998458642
Boston Housing,LAD,0.1,19,RM,4.473015614,4.976903745,-0.5038881311,0.3960887739,0.4407084331
Boston Housing,LAD,0.1,19,AGE,-0.02262565744,-0.02865206404,0.006026406599,-0.1491981759,-0.1889375237
Boston Housing,LAD,0.1,19,DIS,-0.9301357294,-0.9501396515,0.02000392208,-0.3291602064,-0.3362392755
Boston Housing,LAD,0.1,19,RAD,0.2763984862,0.2509050572,0.02549342904,0.8011550326,0.7272610354
Boston Housing,LAD,0.1,19,TAX,-0.009293265088,-0.00724174151,-0.002051523577,-0.5144967049,-0.4009196025
Boston Housing,LAD,0.1,19,PTRATIO,-0.7050192348,-0.7035817153,-0.001437519548,-0.2452240817,-0.2447240749
Boston Housing,LAD,0.1,19,LSTAT,-0.3471465315,-0.3016570272,-0.04548950434,-0.4522967128,-0.3930285035
Boston Housing,OLS,0.1,20,Intercept,44.94999012,25.76502072,19.18496939,,
Boston Housing,OLS,0.1,20,CRIM,-0.863558013,-0.3981416199,-0.4654163931,-0.4704100865,-0.2168815888
Boston Housing,OLS,0.1,20,ZN,0.0373663983,-0.01028855598,0.04765495428,0.005415420043,-0.00149109507
Boston Housing,OLS,0.1,20,INDUS,0.121836075,-0.08386181448,0.2056978895,0.2161266026,-0.1487635666
Boston Housing,OLS,0.1,20,CHAS,-6.532531147,2.009809016,-8.542340163,-0.9467436445,0.291276669
Boston Housing,OLS,0.1,20,NOX,5.999512646,-14.50118331,20.50069595,0.1252072204,-0.3026333908
Boston Housing,OLS,0.1,20,RM,2.484244472,4.782367,-2.298122528,0.2199816481,0.4234820633
Boston Housing,OLS,0.1,20,AGE,0.1054558307,-0.02203910644,0.1274949371,0.6953971442,-0.1453303396
Boston Housing,OLS,0.1,20,DIS,0.8286167595,-0.979784906,1.808401665,0.2932342614,-0.3467302585
Boston Housing,OLS,0.1,20,RAD,0.5389865889,0.2896341815,0.2493524074,1.562279968,0.8395193667
Boston Housing,OLS,0.1,20,TAX,-0.01514316767,-0.0102149664,-0.004928201264,-0.8383608767,-0.565524227
Boston Housing,OLS,0.1,20,PTRATIO,-2.019428716,-0.7292660368,-1.290162679,-0.7024099881,-0.2536577519
Boston Housing,OLS,0.1,20,LSTAT,-0.849366741,-0.3438291921,-0.5055375489,-1.106638696,-0.4479745561
Boston Housing,LAD,0.1,20,Intercept,22.03172722,19.99811558,2.033611636,,
Boston Housing,LAD,0.1,20,CRIM,-0.4687085896,-0.5296923671,0.06098377751,-0.2553218716,-0.2885418564
Boston Housing,LAD,0.1,20,ZN,0.007947777042,0.01126306491,-0.003315287869,0.001151851745,0.001632328248
Boston Housing,LAD,0.1,20,INDUS,0.01443312639,-0.06155568763,0.07598881403,0.02560311117,-0.1091944372
Boston Housing,LAD,0.1,20,CHAS,2.160991243,2.310981356,-0.1499901128,0.3131871367,0.3349248342
Boston Housing,LAD,0.1,20,NOX,-8.21036342,-9.575947657,1.365584237,-0.1713467149,-0.1998458642
Boston Housing,LAD,0.1,20,RM,4.655695342,4.976903745,-0.3212084035,0.4122651962,0.4407084331
Boston Housing,LAD,0.1,20,AGE,-0.01811111032,-0.02865206404,0.01054095371,-0.1194283362,-0.1889375237
Boston Housing,LAD,0.1,20,DIS,-0.9199985437,-0.9501396515,0.03014110778,-0.325572818,-0.3362392755
Boston Housing,LAD,0.1,20,RAD,0.1738066122,0.2509050572,-0.07709844504,0.5037872816,0.7272610354
Boston Housing,LAD,0.1,20,TAX,-0.006529200989,-0.00724174151,0.0007125405213,-0.3614717069,-0.4009196025
Boston Housing,LAD,0.1,20,PTRATIO,-0.7375563736,-0.7035817153,-0.03397465832,-0.2565413473,-0.2447240749
Boston Housing,LAD,0.1,20,LSTAT,-0.4048336973,-0.3016570272,-0.1031766701,-0.5274572375,-0.3930285035
Boston Housing,OLS,0.1,21,Intercept,-15.92438942,25.76502072,-41.68941014,,
Boston Housing,OLS,0.1,21,CRIM,-0.007705764161,-0.3981416199,0.3904358558,-0.004197597765,-0.2168815888
Boston Housing,OLS,0.1,21,ZN,0.09492721925,-0.01028855598,0.1052157752,0.01375756801,-0.00149109507
Boston Housing,OLS,0.1,21,INDUS,0.382407395,-0.08386181448,0.4662692095,0.6783574659,-0.1487635666
Boston Housing,OLS,0.1,21,CHAS,0.4941462103,2.009809016,-1.515662806,0.07161539279,0.291276669
Boston Housing,OLS,0.1,21,NOX,13.36470121,-14.50118331,27.86588452,0.2789155035,-0.3026333908
Boston Housing,OLS,0.1,21,RM,7.0034958,4.782367,2.2211288,0.6201646281,0.4234820633
Boston Housing,OLS,0.1,21,AGE,0.03557530542,-0.02203910644,0.05761441186,0.2345907821,-0.1453303396
Boston Housing,OLS,0.1,21,DIS,0.1689589012,-0.979784906,1.148743807,0.0597918616,-0.3467302585
Boston Housing,OLS,0.1,21,RAD,0.5489218453,0.2896341815,0.2592876638,1.591077812,0.8395193667
Boston Housing,OLS,0.1,21,TAX,-0.06782805699,-0.0102149664,-0.05761309059,-3.755118518,-0.565524227
Boston Housing,OLS,0.1,21,PTRATIO,0.3610904293,-0.7292660368,1.090356466,0.1255966711,-0.2536577519
Boston Housing,OLS,0.1,21,LSTAT,-0.6103559545,-0.3438291921,-0.2665267624,-0.7952318886,-0.4479745561
Boston Housing,LAD,0.1,21,Intercept,17.72924774,19.99811558,-2.268867844,,
Boston Housing,LAD,0.1,21,CRIM,-0.3651669598,-0.5296923671,0.1645254072,-0.1989191445,-0.2885418564
Boston Housing,LAD,0.1,21,ZN,0.006910445972,0.01126306491,-0.004352618939,0.001001513909,0.001632328248
Boston Housing,LAD,0.1,21,INDUS,-0.002867934094,-0.06155568763,0.05868775354,-0.005087465697,-0.1091944372
Boston Housing,LAD,0.1,21,CHAS,3.004143882,2.310981356,0.6931625254,0.4353831713,0.3349248342
Boston Housing,LAD,0.1,21,NOX,-7.733901858,-9.575947657,1.842045799,-0.1614031692,-0.1998458642
Boston Housing,LAD,0.1,21,RM,4.313831947,4.976903745,-0.6630717981,0.3819929449,0.4407084331
Boston Housing,LAD,0.1,21,AGE,-0.01654539029,-0.02865206404,0.01210667375,-0.1091036606,-0.1889375237
Boston Housing,LAD,0.1,21,DIS,-0.5066023187,-0.9501396515,0.4435373328,-0.1792784843,-0.3362392755
Boston Housing,LAD,0.1,21,RAD,0.1198936637,0.2509050572,-0.1310113935,0.3475178658,0.7272610354
Boston Housing,LAD,0.1,21,TAX,-0.00452101241,-0.00724174151,0.002720729101,-0.2502937305,-0.4009196025
Boston Housing,LAD,0.1,21,PTRATIO,-0.5440624522,-0.7035817153,0.1595192631,-0.1892391138,-0.2447240749
Boston Housing,LAD,0.1,21,LSTAT,-0.4000882534,-0.3016570272,-0.09843122618,-0.5212744055,-0.3930285035
Boston Housing,OLS,0.1,22,Intercept,5.347694032,25.76502072,-20.41732669,,
Boston Housing,OLS,0.1,22,CRIM,-0.3216610233,-0.3981416199,0.07648059659,-0.1752199476,-0.2168815888
Boston Housing,OLS,0.1,22,ZN,-0.1562030034,-0.01028855598,-0.1459144474,-0.02263811643,-0.00149109507
Boston Housing,OLS,0.1,22,INDUS,0.3196434596,-0.08386181448,0.403505274,0.5670197022,-0.1487635666
Boston Housing,OLS,0.1,22,CHAS,3.059449187,2.009809016,1.049640171,0.4433984329,0.291276669
Boston Housing,OLS,0.1,22,NOX,-24.10240557,-14.50118331,-9.601222259,-0.5030067249,-0.3026333908
Boston Housing,OLS,0.1,22,RM,8.493684383,4.782367,3.711317383,0.7521219069,0.4234820633
Boston Housing,OLS,0.1,22,AGE,0.008475680222,-0.02203910644,0.03051478667,0.05589035508,-0.1453303396
Boston Housing,OLS,0.1,22,DIS,0.7527787189,-0.979784906,1.732563625,0.2663963878,-0.3467302585
Boston Housing,OLS,0.1,22,RAD,-0.5874374786,0.2896341815,-0.8770716601,-1.702717329,0.8395193667
Boston Housing,OLS,0.1,22,TAX,0.0286613065,-0.0102149664,0.03887627291,1.586756389,-0.565524227
Boston Housing,OLS,0.1,22,PTRATIO,-1.74813666,-0.7292660368,-1.018870623,-0.6080475339,-0.2536577519
Boston Housing,OLS,0.1,22,LSTAT,-0.07809298271,-0.3438291921,0.2657362094,-0.101747234,-0.4479745561
Boston Housing,LAD,0.1,22,Intercept,21.79307105,19.99811558,1.794955469,,
Boston Housing,LAD,0.1,22,CRIM,-0.5672402408,-0.5296923671,-0.03754787372,-0.3089954892,-0.2885418564
Boston Housing,LAD,0.1,22,ZN,0.005303446791,0.01126306491,-0.00595961812,0.000768615477,0.001632328248
Boston Housing,LAD,0.1,22,INDUS,-0.001330695967,-0.06155568763,0.06022499167,-0.002360538932,-0.1091944372
Boston Housing,LAD,0.1,22,CHAS,2.36199088,2.310981356,0.05100952368,0.3423175188,0.3349248342
Boston Housing,LAD,0.1,22,NOX,-11.37221522,-9.575947657,-1.796267558,-0.2373331871,-0.1998458642
Boston Housing,LAD,0.1,22,RM,5.068525287,4.976903745,0.09162154232,0.448821587,0.4407084331
Boston Housing,LAD,0.1,22,AGE,-0.03514723669,-0.02865206404,-0.006495172653,-0.2317680101,-0.1889375237
Boston Housing,LAD,0.1,22,DIS,-1.023264382,-0.9501396515,-0.0731247305,-0.3621169519,-0.3362392755
Boston Housing,LAD,0.1,22,RAD,0.2836512491,0.2509050572,0.03274619187,0.8221775335,0.7272610354
Boston Housing,LAD,0.1,22,TAX,-0.008904651339,-0.00724174151,-0.001662909828,-0.4929821466,-0.4009196025
Boston Housing,LAD,0.1,22,PTRATIO,-0.7663180422,-0.7035817153,-0.06273632688,-0.266545406,-0.2447240749
Boston Housing,LAD,0.1,22,LSTAT,-0.266730395,-0.3016570272,0.03492663217,-0.3475226451,-0.3930285035
Boston Housing,OLS,0.1,23,Intercept,11.31725927,25.76502072,-14.44776145,,
Boston Housing,OLS,0.1,23,CRIM,-0.649182821,-0.3981416199,-0.251041201,-0.3536324628,-0.2168815888
Boston Housing,OLS,0.1,23,ZN,-0.2848226111,-0.01028855598,-0.2745340551,-0.04127863929,-0.00149109507
Boston Housing,OLS,0.1,23,INDUS,-0.8452537262,-0.08386181448,-0.7613919118,-1.49940661,-0.1487635666
Boston Housing,OLS,0.1,23,CHAS,7.835643027,2.009809016,5.825834012,1.135600439,0.291276669
Boston Housing,OLS,0.1,23,NOX,-12.38586397,-14.50118331,2.115319341,-0.2584875958,-0.3026333908
Boston Housing,OLS,0.1,23,RM,7.922942931,4.782367,3.140575931,0.7015823378,0.4234820633
Boston Housing,OLS,0.1,23,AGE,-0.1429566279,-0.02203910644,-0.1209175215,-0.9426850104,-0.1453303396
Boston Housing,OLS,0.1,23,DIS,-0.6836244096,-0.979784906,0.2961604964,-0.2419237802,-0.3467302585
Boston Housing,OLS,0.1,23,RAD,-0.006243041228,0.2896341815,-0.2958772227,-0.01809577167,0.8395193667
Boston Housing,OLS,0.1,23,TAX,0.02931398662,-0.0102149664,0.03952895303,1.622890274,-0.565524227
Boston Housing,OLS,0.1,23,PTRATIO,-1.393588564,-0.7292660368,-0.6643225267,-0.4847264569,-0.2536577519
Boston Housing,OLS,0.1,23,LSTAT,0.4614204595,-0.3438291921,0.8052496516,0.601184048,-0.4479745561
Boston Housing,LAD,0.1,23,Intercept,13.96738589,19.99811558,-6.030729691,,
Boston Housing,LAD,0.1,23,CRIM,-0.6140210309,-0.5296923671,-0.08432866381,-0.3344786128,-0.2885418564
Boston Housing,LAD,0.1,23,ZN,-0.003310033539,0.01126306491,-0.01457309845,-0.0004797150056,0.001632328248
Boston Housing,LAD,0.1,23,INDUS,-0.08764546472,-0.06155568763,-0.02608977708,-0.1554754331,-0.1091944372
Boston Housing,LAD,0.1,23,CHAS,2.48348418,2.310981356,0.1725028242,0.3599252435,0.3349248342
Boston Housing,LAD,0.1,23,NOX,-11.26467517,-9.575947657,-1.68872751,-0.2350888731,-0.1998458642
Boston Housing,LAD,0.1,23,RM,5.747062593,4.976903745,0.7701588483,0.5089065572,0.4407084331
Boston Housing,LAD,0.1,23,AGE,-0.04688377665,-0.02865206404,-0.01823171261,-0.3091611359,-0.1889375237
Boston Housing,LAD,0.1,23,DIS,-1.119644604,-0.9501396515,-0.1695049529,-0.3962243761,-0.3362392755
Boston Housing,LAD,0.1,23,RAD,0.3151171166,0.2509050572,0.06421205942,0.9133829467,0.7272610354
Boston Housing,LAD,0.1,23,TAX,-0.009142147763,-0.00724174151,-0.001900406253,-0.5061304994,-0.4009196025
Boston Housing,LAD,0.1,23,PTRATIO,-0.5299483757,-0.7035817153,0.1736333396,-0.1843298698,-0.2447240749
Boston Housing,LAD,0.1,23,LSTAT,-0.1942111278,-0.3016570272,0.1074458994,-0.253037397,-0.3930285035
